"","ZipCode","BreedName","city","state","latitude","longitude","borough"
"230976","11215","Australian Shepherd","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231013","11215","Yorkshire Terrier","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231050","11215","American Pit Bull Terrier/Pit Bull","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231087","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231124","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231161","11215","Beagle","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231198","11215","Labradoodle","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231235","11215","Labradoodle","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231272","11215","Havanese","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231309","11215","Pekingese","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231346","11215","Wire Fox Terrier","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231383","11215","Dachshund","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231420","11215","Jack Russell Terrier","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231457","11215","English Cocker Spaniel","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231494","11215","Bull Terrier","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231531","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231568","11215","American Pit Bull Mix / Pit Bull Mix","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231605","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231642","11215","Cavalier King Charles Spaniel","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231679","11215","Labrador Retriever Crossbreed","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231716","11215","Yorkshire Terrier","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231753","11215","Australian Shepherd","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231790","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231827","11215","Labrador Retriever Crossbreed","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231864","11215","Poodle Crossbreed","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231901","11215","Boxer Crossbreed","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231938","11215","Boxer","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"231975","11215","Shiba Inu","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232012","11215","Miniature Pinscher","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232049","11215","French Bulldog","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232086","11215","Terrier mix","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232123","11215","Labradoodle","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232160","11215","Irish Setter","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232197","11215","Labrador Retriever","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232234","11215","Labrador Retriever Crossbreed","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232271","11215","Dachshund, Wirehaired, Miniature","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232308","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232345","11215","Dachshund Smooth Coat","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232382","11215","Bull Dog, French","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232419","11215","Pomeranian","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232456","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232493","11215","Poodle, Miniature","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232530","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232567","11215","Australian Cattledog","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232604","11215","Shih Tzu","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232641","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232678","11215","Shih Tzu","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232715","11215","Beagle","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232752","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232789","11215","Chihuahua","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232826","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232863","11215","French Bulldog","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232900","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232937","11215","Havanese","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"232974","11215","Schnauzer Crossbreed","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233011","11215","Labrador Retriever","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233048","11215","Maltese","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233085","11215","Jack Russell Terrier Crossbreed","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233122","11215","Labradoodle","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233159","11215","American Pit Bull Mix / Pit Bull Mix","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233196","11215","German Shepherd Crossbreed","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233233","11215","Terrier mix","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233270","11215","Chihuahua","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233307","11215","Chihuahua Crossbreed","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233344","11215","Miniature Pinscher","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233381","11215","Doberman Pinscher","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233418","11215","Bull Terrier","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233455","11215","Terrier mix","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233492","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233529","11215","Beagle","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233566","11215","Siberian Husky","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233603","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233640","11215","American Pit Bull Terrier/Pit Bull","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233677","11215","Boxer","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233714","11215","Shih Tzu","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233751","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233788","11215","German Shepherd Dog","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233825","11215","Shih Tzu","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233862","11215","West High White Terrier","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233899","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233936","11215","Labrador Retriever","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"233973","11215","Cocker Spaniel Crossbreed","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234010","11215","Beagle","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234047","11215","Chihuahua","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234084","11215","Jack Russell Terrier","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234121","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234158","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234195","11215","Labradoodle","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234232","11215","Poodle, Standard","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234269","11215","German Shepherd Dog","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234306","11215","Schnauzer, Miniature","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234343","11215","Shih Tzu","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234380","11215","Golden Retriever","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234417","11215","Labrador Retriever Crossbreed","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234454","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234491","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234528","11215","Puggle","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234565","11215","Bassett Hound","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234602","11215","Pug","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234639","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234676","11215","Schnauzer, Standard","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234713","11215","American Foxhound","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234750","11215","French Bulldog","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234787","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234824","11215","Maltese","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234861","11215","Unknown","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234898","11215","Labrador Retriever Crossbreed","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234935","11215","Beagle Crossbreed","Brooklyn","NY",40.667508,-73.9856,"Brooklyn"
"234990","11216","German Shepherd Dog","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235027","11216","American Staffordshire Terrier","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235064","11216","Unknown","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235101","11216","Wheaton Terrier","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235138","11216","Australian Cattledog","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235175","11216","Yorkshire Terrier Crossbreed","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235212","11216","French Bulldog","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235249","11216","Silky Terrier","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235286","11216","Australian Terrier","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235323","11216","Siberian Husky","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235360","11216","American Pit Bull Mix / Pit Bull Mix","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235397","11216","American Pit Bull Mix / Pit Bull Mix","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235434","11216","Beagle","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235471","11216","Cocker Spaniel","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235508","11216","German Shepherd Crossbreed","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235545","11216","Pug","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235582","11216","Pomeranian","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235619","11216","Pharoh hound","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235656","11216","Beagle","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235693","11216","Chihuahua","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235730","11216","Cane Corso","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235767","11216","Maltese","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235804","11216","Chihuahua","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235841","11216","Unknown","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235878","11216","Puggle","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235915","11216","Coonhound, Treeing Walker","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235952","11216","American Pit Bull Terrier/Pit Bull","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"235989","11216","Yorkshire Terrier","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236026","11216","Miniature Schnauzer","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236063","11216","Pomeranian","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236100","11216","Shih Tzu Crossbreed","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236137","11216","Bernese Mountain Dog","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236174","11216","American Pit Bull Mix / Pit Bull Mix","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236211","11216","American Pit Bull Mix / Pit Bull Mix","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236248","11216","French Bulldog","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236285","11216","Bichon Frise","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236322","11216","Maltese","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236359","11216","American Pit Bull Mix / Pit Bull Mix","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236396","11216","American Pit Bull Terrier/Pit Bull","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236433","11216","American Pit Bull Mix / Pit Bull Mix","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236470","11216","German Shepherd Dog","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236507","11216","Poodle, Miniature","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236544","11216","Boxer Crossbreed","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236581","11216","Labrador Retriever","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236618","11216","Yorkshire Terrier","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236655","11216","Maltese Crossbreed","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236692","11216","Bassett Hound","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236729","11216","German Shepherd Crossbreed","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236766","11216","American Pit Bull Mix / Pit Bull Mix","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236803","11216","Unknown","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236840","11216","Shetland Sheepdog","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236877","11216","French Bulldog","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236914","11216","Australian Shepherd","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236951","11216","Yorkshire Terrier","Brooklyn","NY",40.680398,-73.94824,"Brooklyn"
"236971","11217","Shih Tzu","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237008","11217","Shih Tzu","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237045","11217","Labrador Retriever","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237082","11217","Miniature Schnauzer","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237119","11217","Labrador Retriever Crossbreed","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237156","11217","Doberman Pinscher","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237193","11217","Dachshund Smooth Coat","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237230","11217","Bichon Frise","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237267","11217","Cardigan Welsh Corgi","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237304","11217","Airedale Terrier","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237341","11217","Beagle Crossbreed","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237378","11217","Shih Tzu","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237415","11217","Havanese","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237452","11217","Collie, Border","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237489","11217","Border Collie Crossbreed","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237526","11217","Pomeranian","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237563","11217","Bull Dog, English","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237600","11217","Chihuahua","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237637","11217","Collie, Border","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237674","11217","Puggle","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237711","11217","Dachshund, Wirehaired","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237748","11217","Labrador Retriever","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237785","11217","American Pit Bull Terrier/Pit Bull","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237822","11217","Pembroke Welsh Corgi","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237859","11217","Shiba Inu","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237896","11217","Shepard Crossbreed","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237933","11217","German Shepherd Dog","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"237970","11217","Beagle","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238007","11217","American Pit Bull Terrier/Pit Bull","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238044","11217","Labradoodle","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238081","11217","Dutch Shepherd","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238118","11217","Whippet","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238155","11217","Poodle, Standard","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238192","11217","Miniature Schnauzer","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238229","11217","Chihuahua","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238266","11217","Labrador Retriever","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238303","11217","Collie Crossbreed","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238340","11217","Terrier mix","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238377","11217","Poodle, Standard","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238414","11217","Mastiff, Bull","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238451","11217","Border Terrier","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238488","11217","Miniature Pinscher","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238525","11217","Pomeranian","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238562","11217","Unknown","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238599","11217","Unknown","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238636","11217","Labradoodle","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238673","11217","Labrador Retriever Crossbreed","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238710","11217","Yorkshire Terrier","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238747","11217","Yorkshire Terrier","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238784","11217","Shih Tzu","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238821","11217","Pomeranian Crossbreed","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238858","11217","Cocker Spaniel Crossbreed","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238895","11217","Mastiff","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238932","11217","Pug","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"238969","11217","Chihuahua","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239006","11217","Yorkshire Terrier","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239043","11217","English Setter","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239080","11217","Labrador Retriever","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239117","11217","Bull Dog, English","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239154","11217","Tibetan Terrier","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239191","11217","Labradoodle","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239228","11217","Labrador Retriever Crossbreed","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239265","11217","Labradoodle","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239302","11217","Labrador Retriever","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239339","11217","Shih Tzu","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239376","11217","Unknown","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239413","11217","Beagle","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239450","11217","Beagle Crossbreed","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239487","11217","Boston Terrier","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239524","11217","Unknown","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239561","11217","Chihuahua Crossbreed","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239598","11217","Unknown","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239635","11217","Boston Terrier","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239672","11217","Cavalier King Charles Spaniel","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239709","11217","Beagle","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239746","11217","Labrador Retriever","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239783","11217","Shiba Inu","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239820","11217","American Pit Bull Terrier/Pit Bull","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239857","11217","Pekingese","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239894","11217","Poodle, Miniature","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239931","11217","Chihuahua","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"239968","11217","Yorkshire Terrier","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"240005","11217","Boston Terrier","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"240042","11217","Shih Tzu","Brooklyn","NY",40.68209,-73.97783,"Brooklyn"
"240066","11218","Rat Terrier","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240103","11218","Shih Tzu Crossbreed","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240140","11218","American Pit Bull Terrier/Pit Bull","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240177","11218","Jack Russell Terrier","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240214","11218","Unknown","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240251","11218","American Eskimo dog","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240288","11218","Collie, Border","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240325","11218","Unknown","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240362","11218","Unknown","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240399","11218","Labrador Retriever","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240436","11218","Australian Shepherd","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240473","11218","Unknown","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240510","11218","Collie Crossbreed","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240547","11218","Poodle, Standard","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240584","11218","Shiba Inu","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240621","11218","Labradoodle","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240658","11218","Beagle","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240695","11218","Labrador Retriever Crossbreed","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240732","11218","Unknown","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240769","11218","Chihuahua","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240806","11218","Collie Crossbreed","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240843","11218","American Staffordshire Terrier","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240880","11218","Maltese Crossbreed","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240917","11218","Unknown","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240954","11218","German Shepherd Crossbreed","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"240991","11218","Goldendoodle","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241028","11218","Unknown","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241065","11218","Miniature Pinscher","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241102","11218","American English Coonhound","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241139","11218","Unknown","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241176","11218","Yorkshire Terrier","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241213","11218","Miniature Pinscher","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241250","11218","Miniature Schnauzer","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241287","11218","Border Collie","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241324","11218","Poodle","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241361","11218","Staffordshire Bull Terrier","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241398","11218","Labrador Retriever Crossbreed","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241435","11218","Schnauzer, Miniature","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241472","11218","Pug","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241509","11218","American Pit Bull Mix / Pit Bull Mix","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241546","11218","Unknown","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241583","11218","Greyhound","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241620","11218","Chihuahua","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241657","11218","Labrador Retriever Crossbreed","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241694","11218","Lhasa Apso","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241731","11218","American Pit Bull Terrier/Pit Bull","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241768","11218","Beagle","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241805","11218","Chihuahua","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241842","11218","Labradoodle","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241879","11218","American Pit Bull Terrier/Pit Bull","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241916","11218","Jack Russell Terrier","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241953","11218","Pomeranian","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"241990","11218","Shih Tzu Crossbreed","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"242027","11218","Chihuahua Crossbreed","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
"242064","11218","Poodle","Brooklyn","NY",40.644552,-73.97595,"Brooklyn"
